X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,y
0.741058985616537,0.4227294000257605,-0.9143057794491681,0.5519064230955376,-0.24057441740482677,-0.44016754810892517,-0.00829689417634085,-1.8015363054722744,-1.0730526353314802,0.5775839052175917,1.4277330413542408,-0.6012312355746526,-1.9042588523859125,-2.1710918293867785,0.4843592573202843,0.09217823318758087,0.0820135452956334,-0.1217002370977741,-0.8215874870188142,-0.4022256912080647,-2.195660080656656
1.596562301502212,0.5409095295817825,-1.1006634670789504,2.0104843313432337,-0.8545963238085224,0.016504467974369854,1.1193684226871636,-1.570441772994359,-1.0523892255298923,-0.5191448916728819,0.7266236567950991,0.02931034236842676,0.5593954283402629,0.07282298864349662,0.8263181689330423,-0.41200806274897445,0.6901244614240052,0.32396488364764137,0.4753413921908618,0.8903573559719075,-0.157337775124932
-1.6447332503640633,0.5703635476810999,1.5240819378893902,-1.1343822480426506,-1.3970307149409393,-1.4247221568394013,1.048697253149334,0.4555250223665078,0.9238496670299894,-1.4450836372155198,-0.4217443634389139,-0.2619926497086965,0.4688344746514442,-0.25952988531151355,-0.03678048273605129,-0.4418347440905371,1.372579644193877,-0.784385501691112,0.27335136872173477,0.45794130989780363,1.0092550877336042
0.16934094980425973,0.25280316305902706,-0.8445520318654086,0.9347859692968021,0.8361963227384922,-1.251645398975027,-1.4497327663577515,-1.5501672536616804,0.30621943682952374,-0.8322711368517106,1.6502886774587968,-0.8422899874636793,-1.1904121808059045,-1.76132176047945,0.7299464465183066,1.066683564464439,0.2673180313453735,-0.7555784070820034,-1.97962257028716,-0.41567569237447344,-1.2220945153740441
2.264619052857151,-1.2434380343697167,-2.7076028378499446,0.4218755064466337,0.5057555606179353,-0.7663725866539759,2.5110767944746946,-0.8686783732681326,-1.3050987788387698,1.0310641600650576,0.9116417872744037,0.4682641305279836,-0.49825126496169164,0.8352730946022845,2.380756611113836,0.5260728160581974,-1.6666675752767097,-0.36477632880195954,0.17964575537158503,-1.0516025239883822,0.3999178483536987
0.8879197657466703,-0.8489038993972423,-0.160573889327948,0.8215157627973109,-1.8333981959925194,0.18914634282135664,1.0794603621226184,-0.5465614368396575,-0.12115786937500783,0.8852239205196267,0.5265983176916885,1.476804247660337,0.2591105198543911,-0.1088796834748276,0.8777874245244016,-1.5821646193625474,0.7417050025033234,-0.7784106918920769,-1.531552674454647,1.0981353970193584,0.3242823820000315
0.16073360103680623,0.16603154876440024,-0.11419924975341356,-0.15368814825647834,-1.1209594420558375,-1.0833314831595626,0.5068823299440104,-1.1599275721627649,-1.2265617389817909,0.2631845215390031,-0.2066713907409981,0.6461780397951451,0.5228151021173448,-0.591185154206397,0.5630906296374144,-1.2040736102405807,-0.39203986478946984,0.13309484015100553,0.23847423308116572,0.328553976690146,-0.3396924134905548
-0.6547093201692881,1.4201519359018655,1.408541642914795,-0.39511689783073106,1.453239193587529,0.5909866678440094,-0.4043751296813689,0.5037305715578856,0.32113438169277264,0.9099971184390847,-0.4254122749023847,0.430446349657606,1.9856826565879593,-0.9105683007661779,-0.8330906959368372,0.20604713496783802,0.3903633211957469,2.4857154531512986,0.9320562207540063,0.5271136066314316,2.407229282837406
0.7996836989692085,0.8141157108339583,0.7186959499706861,3.634880385063872,-0.20806785144661574,-1.4282705663730029,-0.8774056865541445,-2.23807725109753,0.0806550634737288,-1.17648005187529,0.9495892203807325,1.8990736336881036,1.4480028892739152,-1.567127108873193,0.6068060931460341,-0.3675198555605394,0.19886295540931329,0.7536872365380325,-1.0381466833557593,0.6548238150358107,-0.6737399710428359
0.6281805684050247,-0.03354527147524738,0.48765939550575416,1.0471939131928694,0.08280493609216352,-0.24893124169608633,-0.6162857573939117,0.5087494346613073,0.4750239658033012,-1.5314327312923943,-0.2862956957283146,1.3884560086069875,0.9958677243916215,-0.2110826288686028,0.32810467728003767,-1.9084580486720295,0.9013756190572254,-0.6130854819101417,0.3518878069944199,1.261241005643849,0.5218849353924366
-0.5379039946139081,0.46498903356867666,0.6191674841778265,-0.6603533962478478,1.631045260583267,0.6746845245278502,-1.832915171690399,1.0215376653255552,0.24408638358553092,-0.7408414774067371,-0.3970396405798154,-1.0622101785013525,-0.12414995321400912,-0.572167192198893,-0.6025932585170818,0.11223135707214682,0.5649030081319805,0.41327763650402516,-0.6594538811180664,-1.0106152553708365,-0.40734754698213793
1.2298026774020607,-1.0634942359625095,-0.97294472155181,2.2937894071813822,1.5465860085672714,0.9470918833233768,-0.4857840194406549,-0.4912806457559488,1.5815758551246029,0.4410135278319458,0.002503691734616927,0.48359375568760116,0.90707340381603,-0.2605476321360129,-0.9775420826082754,0.8800177216645849,0.8094405298671258,2.009208305950808,0.8410145598688322,-0.6817356773167361,-0.029958310230074992
2.200935241160028,-0.7530505933754227,-0.5594923492935371,0.38000525480948577,0.9747760441155114,-0.036643166716866835,-0.8346143126409794,0.10606548777483846,-0.6858438467775232,1.1493121497338505,-0.48169663236305954,-0.831047877596615,0.8029392055194918,0.44348893633079417,1.2718992447287738,1.3598133591582093,-0.4807248353140778,0.37989875300437953,-0.6129278437170962,2.1608888467637777,-0.15105601742314276
-1.0328826363214851,0.5202702768854481,0.7083873957942515,0.4325360950064941,1.9285269513451724,2.065311548450474,-1.917296843721272,1.2985142739121336,0.49105294882200684,-1.6126089253178324,0.7857222882601536,-1.1111788779793392,0.5575453713121388,-1.0178474854593058,-0.05745627291781365,1.0846384556323359,0.7053024458851372,2.301993418822031,-0.25594721664054526,0.32163284147514926,-0.004653080563176534
0.6572843003260805,0.5377430452774599,-0.17065820703955456,-0.014817004482575636,1.102748716673307,-0.13343961424061698,0.19791859513933252,0.8062620535005789,-0.6010707601363307,0.6812875010927195,-0.7190664587846667,-0.534789507425903,-0.5264436801312831,0.9582805169681801,2.029632060194337,0.39545084831055966,-2.0210233779064155,0.8976964384036799,-1.830669953220332,1.612383868882868,0.8900544601323507
0.7508512363659868,-1.3053703667916892,0.5932088658575773,0.9577903483189926,-0.1568921585785734,-0.9350046798401151,2.589296192762441,-1.2930768504922496,0.23169491959790467,0.1472977536086815,0.22909562507259032,0.5091313142681041,0.4730492781741741,0.597380191591621,0.18622409234437315,-0.6265681385865937,0.36626449919002135,0.5412725203776632,0.8106278277943021,-0.5832099015201038,0.8701089125370873
-0.05884588410201745,0.2919945470597246,-0.9108834349066847,-0.001035439319630651,0.5841093518702257,-1.1634363095869857,-0.3809936103082115,-1.131050041883013,1.2029594772873846,-0.6969051002772438,0.7876677991343526,-0.4915616585429639,-0.011255932898802333,1.4759002341076894,0.876772433199054,0.7260637550942168,-0.6716443539018631,-0.21896250631420694,-0.9392121874654669,-0.519877160150839,-1.8026208826480619
0.011668262438168814,-0.8129102691997576,0.1692039036190849,0.33457060911888487,-0.8368211146622626,-0.34823802458014846,0.10523332970329455,0.6612486515488243,0.631692291633639,0.4380489627624861,-1.1351282739492028,-1.7800994595575854,0.40884755505915304,0.5465349734722863,1.2343367502470701,1.6764093944728087,0.1255421700489382,1.2343898358509806,-1.0439161323950805,1.562031819894067,-0.02244166927038629
-0.28023425328033447,1.0259666593219077,0.0687870869721799,0.3911915339738665,-1.2422380222668108,0.05657533069028265,-2.1686615913994256,-0.14180061951883463,0.7599787227087708,-1.222017374106438,1.121954045052301,1.0150501469080648,0.7406536821179668,1.2123460048096997,-0.2285988162348743,-0.5156747907459182,0.21939548257824093,0.17690593876134347,-0.5388247769956995,-1.7364493165558852,-2.1938019057697153
1.010927753194879,0.9889127628349177,1.624472946351785,-0.795892773924932,0.4161663068538986,-2.500714476915082,0.6024887970966051,-2.3373291303337083,-0.6845365228767541,-0.7106799205291428,-0.48955158930988585,-0.34543483083795684,2.150630413691411,-0.3579413804448219,0.8936372868595265,-2.5140382837747803,2.4223352594931815,-0.693352902769534,-0.4186053121830747,0.5068868848495796,-0.6818803475001384
-0.7198396710411419,0.9666223754200284,0.054799844038952134,-1.7642001495403763,-1.5200113840611218,-0.0021280549633627215,-1.2726841658308758,1.1618557202826687,-0.8393996766264985,0.25065062814337347,-0.9278073965307462,-0.571694703702323,1.3193323408359912,1.0053247007821524,1.0053815461393096,1.6187401941206576,-0.7194866186910103,0.12148815281009438,-0.2769358794197011,-0.6906982467616742,-0.47811316529859643
1.1961536508685358,-0.048196935477222196,-1.9085713122117272,-0.7270634406674911,0.844492342206951,-1.8512389473679853,0.18128532548085358,-0.6373194186726991,0.07918390737244808,-0.42630309249835696,0.3531935673989969,-0.003311442607661389,-0.8510429492804116,-0.11480295089343383,0.908309173986024,0.015697097689926925,0.4031181297528138,-0.34742111643605567,-0.8798261364764605,1.0146954234415702,-0.6737226960165219
0.058682171038716625,0.21031072156919023,-0.8592346466784891,-0.01915580531378848,-0.7262230428466375,-0.6362221748814326,0.9857830346354084,-0.8512513173496244,-0.08719395846464575,-0.7720815632671509,1.922635731014706,0.5879781337919971,-1.1545412084429685,0.9414297020536195,-0.13532752681306257,-2.1606989576453377,-0.8292742534400165,-0.8168091072973775,-0.4788413174256753,-0.7791445930829017,-0.6115921796621226
0.46618094503094665,-0.2095438472043444,0.0822377390555379,0.582609437966649,-0.2284729464983992,0.18583170333214835,-0.1736350188124998,1.887223427995247,1.8494873781291918,-1.3568833094663062,-0.014371223265607299,-2.2438530548523374,-0.2591713657744596,0.7501175861784461,-0.556333543159032,0.29154627083720547,-1.4448826198157,1.0926143671008672,-1.3028369715285504,0.5685078162980934,0.4768881790982899
-0.5690197091007426,-2.517020507833287,0.4674353259252975,-0.487139640104434,-2.446529251411049,1.7654679119306003,1.2777838906759955,1.1108280507948547,-0.29691670438717815,1.1139501061533803,-0.8379447655515896,-0.30895585288630584,0.8056797768239365,1.5936963798057493,-0.3385861676228391,-1.577927297148613,1.8719140881091314,-0.5537491187830584,2.094084804086559,0.04995700433636401,1.0064884845559545
-0.034019780229987064,-1.5006441204958898,-0.2792344436076539,-0.6413775767416187,-1.795601616067652,-0.3830347547385528,0.9842405226574861,-0.3630482920800316,2.358420207235916,1.023219600809522,-1.240539972937217,0.024263835750837678,-0.9059024356912226,1.4234449468955657,-0.21589165422426845,0.5915831474212909,0.601113574688063,0.3213567002678258,0.6259376529948186,2.559928353662792,1.037200452749583
-0.30932670995251815,-2.326985446555141,-0.0958805852308655,0.15956096134705278,-1.300821423525879,-1.8499465261197674,0.7468147608964933,-0.09193418826461357,-0.538126019802148,-1.1989589906319986,-1.1120730643760952,-0.672598803486794,-0.04856014113584944,1.354361392574903,-0.7356054236243836,2.18306906655373,-1.9226828442493826,1.0119331473886246,0.6677863702723728,-0.7286120972047053,-1.5934025822302267
0.22186610100591025,1.624064892114053,0.6194590735611393,0.16363479251931035,0.9342684508273111,-1.1505421561583473,-0.7276056998703665,0.1843312143812229,-1.4994394186866968,-2.0153741221235224,-0.44720580524724507,1.2912357980203444,1.7846395192644677,0.22481114452407716,-0.2666342550843786,-0.20407501087033514,-1.136879273229771,0.8291385524193576,-0.5352300570335206,0.19679291137100052,-1.439538749410093
-0.2136025058188017,0.85153529160069,-0.37056791909761455,-0.5847050441751462,-1.7479570292749846,-1.8695388424856327,1.0486310591497876,-3.0066707415131617,-1.267922156222751,-0.1875613116056525,0.9759537962801745,0.5504120383326897,0.4258513043324641,0.06458082588579514,-0.00455536410859781,-0.32285845780426525,-0.9034659523947003,-0.5374615715417053,-0.14287405537230571,1.8748122273317085,-1.9775083827214541
-1.273621295203289,1.3514403767374523,1.7093969638381696,-0.8504684961938981,2.6409755791863767,-2.48100243151137,0.6770148197932316,-0.5899478353424105,0.19353988051648524,-0.4135656454633856,0.5721506146611608,-0.49885848538031224,-0.8851889696491902,-0.7606525955437131,0.12389907166479693,-0.5572675618932412,-1.6692987537235284,0.8524130896609325,0.26014698446748663,-1.2152030817798025,0.9907516419894549
-0.8434415955806652,-2.5618865499533774,-0.12546777154241848,-1.6153580816457702,-2.3339902111449446,0.536946486596576,-1.9624491503576658,1.323575765981372,-1.1564717252691639,-0.9293141956912117,-0.06695205847950823,0.17064314046761392,1.5761434702696893,0.7602962592149561,-1.5589264879496083,0.9091316183865443,0.2471764544874241,-0.9048185758651434,1.1116179640105148,-0.06439254107520453,-0.952435664568114
