"X1","X2","X3","X4","X5","X6","X7","X8","X9"
-0.171703676012421,0.165228086629866,0.882860882933668,-0.537246786913841,0.469554498106849,1.84889257150383,0.225813464979935,2.29723990180275,-1.50783695425262
-1.06159594338686,1.05657352560551,-0.19795450119414,-0.545569915582719,-0.180645802030921,1.83045877633654,-0.334809461275438,1.79032017495344,-0.379974972017404
0.805421915059458,-0.145868235857636,1.57636008603824,0.341702439299894,0.378368434434567,-0.628585204772905,1.68172258420684,0.516205972182443,1.41787730184392
1.38568709796079,2.5991661356535,2.82507117105505,4.12807101468371,1.63273183052488,2.14605369908361,3.99922362674043,1.08747207237391,2.65328527692176
0.390692417344508,-1.46527954378019,-1.05866696508871,-0.902007142166099,-0.383858237427879,1.20958102291578,0.433502790206183,-0.44442257576477,0.287912658467828
1.33173794165924,1.19802377255301,1.55691892632095,2.67046477294425,1.18849613881353,2.71182840474459,2.01663275551042,2.49183344819399,1.38811551816813
-1.28585637424487,-1.36401108111473,-1.54439145511424,-2.48144075884307,-3.38710094425052,-1.96907620212127,-1.39962797289417,-1.66413479327521,-2.12658096915545
0.303828000765335,-1.41559411696365,-0.494709114723822,-1.40161878976019,-0.73742947909366,-0.881540182398069,-0.488133334814104,0.174148130801943,-0.255929921158504
-2.90229826167304,-3.62137041091216,-2.24154890711812,-0.897480252343141,-3.94803662299518,-1.17226187530427,-0.996888980439151,-3.36885979684963,-0.678954180172281
1.7709765931765,-0.183188857356735,0.675220996091797,1.71122825892478,-0.000283871826488747,0.921984273102315,0.180595162097918,-0.384980121680887,0.339064786634303
2.96394871553404,3.31079953961903,2.6744725484037,2.19370974913578,2.70446553106046,3.20176493659473,3.88520066524505,4.0678781761751,3.35414204368198
0.411514197972317,0.0431761843790391,1.89908389946749,-0.215753598809293,0.433415941080582,-0.0614985381486133,0.344587209283018,0.00965427789476924,0.340644339154758
0.0402859170866163,0.178377822588296,-1.40769670934172,-1.77781821024517,-1.28696383019573,0.557571401720997,-0.466067280897636,0.79741558174843,-0.145777081426268
2.55793857477129,2.68513886500439,1.25556683182978,0.0594611883858683,2.8140592302281,2.91107126524089,3.58918336353115,2.79349152423265,2.40797293652191
2.10302576639312,1.6144269572708,0.449440657351223,2.61976090077629,2.45791995556756,1.29877087952967,1.22780313139193,1.24694702298344,-0.138685083870897
