"X1","X2","X3","X4","X5","X6","X7","X8","X9"
-1.60822069192955,-1.5818412967623,-1.83843625924769,-0.685055983646742,-1.829601609326,-1.02449424886774,-0.22471354437005,-2.3123090701647,-1.3047544465693
-1.30173554780147,0.337821179065531,-0.905314744693169,1.35666540956718,1.4108438318163,2.18301265753347,1.00031410763739,0.118745137243448,0.563358487914524
-1.7562435407181,-0.891709747762343,-0.892958234860685,-2.09258016527003,-3.98087799469316,-1.12649313558152,-0.604269335001693,-1.06643866087978,-1.39527779289476
-0.473492841111163,-1.60790047987729,-0.946339564639519,-0.862160882926987,-0.81964902674955,-1.83963918130171,-2.1400729893838,-0.472237040328583,-0.350623782262516
1.04638474933453,-1.68129541947338,1.36487396807245,-0.229409674163203,-2.50610859626177,-2.8551517519719,-0.284011746249143,-0.278746070689122,-1.71861669307862
-1.95916842137961,0.021185096265474,-3.08776174830648,-1.51675971389457,-1.87181445291776,-2.06227460190634,0.770223311956496,0.765844226454181,-0.433273087988083
1.6445129986296,-0.0682802725401233,2.34299351303742,1.66514794213859,1.95157939805424,0.36693035447453,0.401446887051066,-0.367999915592821,-0.109599398705731
1.57975071319466,0.942862513510562,0.664236845144815,-0.291480071684354,-0.373668680912306,-0.251231114497418,1.13007311828842,1.31793567746513,0.719332554262477
-1.43779487502489,0.974478693447434,-1.08697711213408,-1.22887134832688,0.523505011701747,0.40247581424009,1.3076713422341,-2.47404396497972,1.53129786192729
2.14147418551721,2.36520230536023,2.06239492326629,1.72079886003637,2.30735637362102,2.25437361230927,2.57428831219596,2.86776197770486,1.5208048481646
0.350527891250732,3.55530783959246,-0.136504332860525,-2.84047925715453,0.283781049475098,1.32419815445411,-0.635111865579248,0.518287367685972,1.30668758757706
0.513472227677403,0.488856484546213,0.0267866585094621,-2.35095377467826,-1.37269828961564,-0.953543713114177,-0.692043398670146,-1.33813493444208,-0.130257910528539
-0.0501178851880275,0.351153044104706,-0.389336751714918,-3.60624525373256,-2.69373312625797,-1.18750022172856,-3.03229728447064,-1.36731468609532,-0.50838164851008
-1.1855542999379,-2.59729893042299,-0.802090957174549,0.260235758096043,-1.5184122492605,-0.61599100644085,0.121422916303724,-2.90531202926372,-1.68340539907487
0.991654785742629,0.151903025876652,0.193266705787087,0.217356955077843,-2.06234464464993,0.0625180791451111,0.790298940573649,1.98452331375138,0.296145192359322
1.60198231468826,2.77028808052814,2.40900508690103,0.7931653774959,0.762682528825836,2.37780277857035,2.09037717901671,2.41939475799586,3.00681387783575
1.61095365293435,1.05146167618846,1.19752655622197,2.39830108676432,0.806837680143564,2.07817002453118,2.81065674672606,2.09468521437301,1.19024722239148
-0.609598925367743,0.17113610428157,-2.3365808476821,-1.64052751793571,-1.03953953678079,0.209499802077422,-0.980477112015653,-0.407523721260782,0.444284092437738
-0.725620796981962,0.797300543107213,-0.0328062145450979,-0.66213822827376,-1.25225103673,0.921956078299013,0.463551718025424,0.274027422067422,0.618524969059647
0.313049646061547,-1.7902343899768,-1.43383169410712,1.73714482184876,0.873331878434935,-0.439897737312043,-0.442458489818595,0.00776673255912708,0.278915068879779
1.73760798054499,1.75807833951275,2.00456768819119,1.90318470959178,0.248890120801999,2.76832004029293,2.10844214851734,1.28967545894738,0.826031067240007
0.608402534272643,1.37611919184001,0.745794989059503,1.49278920560071,2.90321815401971,-0.609497037862145,2.26433780666403,0.792023333054495,1.17983670256957
3.96676924393285,3.12853566925393,3.31654165460562,1.15996075242086,2.19517872345987,3.35744441286225,2.96276214663409,1.63017098388524,2.56976039523739
0.362927071564427,0.289005074554442,-0.568826922913785,-3.04326880312827,-2.86775065014052,-2.09165656603126,-1.91123589690483,-0.960084617326774,-0.706687251571486
-1.02733784143519,-1.60672841355837,-0.157911716941533,0.289466792447566,-0.988762699109335,-1.36548323158111,0.438243569299083,-2.03494609617989,-0.916911558234368
1.78354304131575,0.71313014788787,1.59092986750931,2.69354538014711,4.07109196751154,2.30941046222761,2.34778110158348,0.387495277851937,1.64364198341829
